neis_code,name,region,gu,office_code,address
8031031,용두초등학교,충청북도교육청,제천시,M10,충청북도 제천시 용두대로21길 36
8031032,의림초등학교,충청북도교육청,제천시,M10,충청북도 제천시 독순로 33
8031034,장락초등학교,충청북도교육청,제천시,M10,충청북도 제천시 죽하로 25
8031035,제천덕산초등학교,충청북도교육청,제천시,M10,충청북도 제천시 덕산면 약초로 133
8031036,제천중앙초등학교,충청북도교육청,제천시,M10,충청북도 제천시 고암로 7
8031037,청풍초등학교,충청북도교육청,제천시,M10,충청북도 제천시 청풍면 청풍호로 2194
8031038,한송초등학교,충청북도교육청,제천시,M10,충청북도 제천시 한수면 미륵송계로6길 12
8031039,홍광초등학교,충청북도교육청,제천시,M10,충청북도 제천시 의림대로44길 51
8031040,화당초등학교,충청북도교육청,제천시,M10,충청북도 제천시 백운면 화당로 33
8031041,화산초등학교,충청북도교육청,제천시,M10,충청북도 제천시 내토로41길 18
8051011,관기초등학교,충청북도교육청,보은군,M10,충청북도 보은군 마로면 관기송현로 109
8051012,내북초등학교,충청북도교육청,보은군,M10,충청북도 보은군 내북면 화전길 20
8051013,동광초등학교,충청북도교육청,보은군,M10,충청북도 보은군 보은읍 동광길 26
8051016,세중초등학교,충청북도교육청,보은군,M10,충청북도 보은군 마로면 세중1길 2
8051017,속리초등학교,충청북도교육청,보은군,M10,충청북도 보은군 장안면 장안2길 2
8051019,수정초등학교,충청북도교육청,보은군,M10,충청북도 보은군 속리산면 사내1길 125
8051020,수한초등학교,충청북도교육청,보은군,M10,충청북도 보은군 수한면 안내보은로 1022
8051021,종곡초등학교,충청북도교육청,보은군,M10,충청북도 보은군 보은읍 강신1길 12-7
8051022,탄부초등학교,충청북도교육청,보은군,M10,충청북도 보은군 탄부면 덕동벽지길 13
8051023,판동초등학교,충청북도교육청,보은군,M10,충청북도 보은군 삼승면 삼승탄부로 78-15
8051024,회남초등학교,충청북도교육청,보은군,M10,충청북도 보은군 회남면 회남로 1901-1
8051025,회인초등학교,충청북도교육청,보은군,M10,충청북도 보은군 회인면 회인로1길 10-8
8051046,보은삼산초등학교,충청북도교육청,보은군,M10,충청북도 보은군 보은읍 보은로 109-6
8051056,판동초등학교송죽분교장,충청북도교육청,보은군,M10,충청북도 보은군 삼승면 남부로 3927
8061010,군남초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 옥천읍 서대구일로 10
8061011,군서초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 군서면 성왕로 517
8061013,동이초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 동이면 평산길 6
8061014,삼양초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 옥천읍 성암1길 9
8061015,안남초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 안남면 연주길 60
8061016,안내초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 안내면 현리길 74
8061017,이원초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 이원면 신흥길 25
8061018,죽향초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 옥천읍 향수1길 26
8061019,증약초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 군북면 옥천로 1006-22
8061020,청산초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 청산면 지전길 36-19
8061021,청성초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 청성면 산계길 63
8061022,동이초등학교우산분교장,충청북도교육청,옥천군,M10,충청북도 옥천군 동이면 우산로2길 23
8061024,증약초등학교대정분교장,충청북도교육청,옥천군,M10,충청북도 옥천군 군북면 방아실길 3-2
8061046,장야초등학교,충청북도교육청,옥천군,M10,충청북도 옥천군 옥천읍 장야3길 25
8071014,구룡초등학교,충청북도교육청,영동군,M10,충청북도 영동군 용산면 용산로 366
8071015,매곡초등학교,충청북도교육청,영동군,M10,충청북도 영동군 매곡면 민주지산로 3609
